URL,https://railway.com/deploy
Title,Railway Marketplace | Railway
"View Template PostHog Deploy the self-hosted version of PostHog. Hexatare 74 Deploy",".virtuoso-grid-item","https://railway.com/deploy/posthog|https://railway.com/new/template/posthog",0,0,0,0,""
"View Template Crawl4AI Crawl4AI is an AI-ready web crawler for LLMs, AI agents, & data pipelines. beau 186 Deploy",".virtuoso-grid-item","https://railway.com/deploy/Owzyy8|https://railway.com/new/template/Owzyy8",0,0,0,0,""
"View Template Verified Steel Browser Open Source Browser API for AI Agents & Apps. Steel Team 238 Deploy",".virtuoso-grid-item","https://railway.com/deploy/steelbrowser|https://railway.com/new/template/steelbrowser",0,0,0,0,""
"View Template Ubuntu-Shell Ubuntu shell, everything is accessible via the web. XenaaLangliss. 161 Deploy",".virtuoso-grid-item","https://railway.com/deploy/4lvigd|https://railway.com/new/template/4lvigd",0,0,0,0,""
"View Template Appsmith Build the tools you can’t buy off the shelf Brody 478 Deploy",".virtuoso-grid-item","https://railway.com/deploy/appsmith|https://railway.com/new/template/8cHdPG",0,0,0,0,""
"View Template Verified Cal.com Deploy and Host Cal.com with Railway Cal.com 50 Deploy",".virtuoso-grid-item","https://railway.com/deploy/calcom|https://railway.com/new/template/calcom",0,0,0,0,""
"View Template Umami An open source, privacy-focused alternative to Google Analytics Brody 3.2K Deploy",".virtuoso-grid-item","https://railway.com/deploy/umami|https://railway.com/new/template/umami-analytics",0,0,0,0,""
"View Template Odoo All your business on one platform. Simple, efficient, yet affordable! Brody 750 Deploy",".virtuoso-grid-item","https://railway.com/deploy/odoo|https://railway.com/new/template/m3dQ_V",0,0,0,0,""
"View Template NGINX Static Site Static website served with NGINX Faraz Patankar 2.4K Deploy",".virtuoso-grid-item","https://railway.com/deploy/o3MbZe|https://railway.com/new/template/o3MbZe",0,0,0,0,""
"View Template Uptime Kuma A fancy self-hosted monitoring tool Brody 1.1K Deploy",".virtuoso-grid-item","https://railway.com/deploy/uptime-kuma|https://railway.com/new/template/p6dsil",0,0,0,0,""
"View Template Vite + React The default Vite + React starter, with Caddy Brody 1.9K Deploy",".virtuoso-grid-item","https://railway.com/deploy/vite-react|https://railway.com/new/template/NeiLty",0,0,0,0,""
"View Template Pocketbase Open Source backend for your next SaaS and Mobile app in 1 file Faraz Patankar 1.6K Deploy",".virtuoso-grid-item","https://railway.com/deploy/XfUmjI|https://railway.com/new/template/XfUmjI",0,0,0,0,""
"View Template Baserow Open source no-code database and an Airtable alternative Vamos Automatizar 1.3K Deploy",".virtuoso-grid-item","https://railway.com/deploy/baserow|https://railway.com/new/template/jbG8JG",0,0,0,0,""
"View Template flowise-with-n8n-ai-automation n8n ai automation template derekcheungsa 1.9K Deploy",".virtuoso-grid-item","https://railway.com/deploy/Xx4_lu|https://railway.com/new/template/Xx4_lu",0,0,0,0,""
"View Template WordPress + MySQL Zero Config | One click | WordPress | Docker | MySQL YAV.AI 666 Deploy",".virtuoso-grid-item","https://railway.com/deploy/yG1Jw8|https://railway.com/new/template/yG1Jw8",0,0,0,0,""
"View Template Minecraft Server Deploy your Minecraft Server Thalles Passos 1K Deploy",".virtuoso-grid-item","https://railway.com/deploy/minecraft-server|https://railway.com/new/template/BLEtpx",0,0,0,0,""
"View Template OpenAI-Proxy OpenAI Proxy (100+ LLMs) - OpenAI, Azure, Bedrock, Anthropic, HuggingFace Ishaan Jaffer 682 Deploy",".virtuoso-grid-item","https://railway.com/deploy/HLP0Ub|https://railway.com/new/template/HLP0Ub",0,0,0,0,""
"View Template Qdrant High-Performance Vector Database for Scalable AI Applications Vamos Automatizar 481 Deploy",".virtuoso-grid-item","https://railway.com/deploy/i1tz3T|https://railway.com/new/template/i1tz3T",0,0,0,0,""
"View Template PostGIS PostgreSQL DB enabled with PostGIS Railway Templates 707 Deploy",".virtuoso-grid-item","https://railway.com/deploy/postgis|https://railway.com/new/template/postgis",0,0,0,0,""
"View Template Spring Boot (Java) A Spring Boot starter app Odogwu Machalla 761 Deploy",".virtuoso-grid-item","https://railway.com/deploy/spring-boot-java|https://railway.com/new/template/-NFGrr",0,0,0,0,""
"View Template Langfuse v3 Open source observability and analytics for LLM applications Langfuse 286 Deploy",".virtuoso-grid-item","https://railway.com/deploy/exma_H|https://railway.com/new/template/exma_H",0,0,0,0,""
"View Template Plane Open-source project management that unlocks customer value domain76 393 Deploy",".virtuoso-grid-item","https://railway.com/deploy/MrCqPF|https://railway.com/new/template/MrCqPF",0,0,0,0,""
"View Template n8n (w/ workers + internal Redis) Setup of n8n with internal Redis, Postgres and workers. Just deploy it Anton Lvovych 434 Deploy",".virtuoso-grid-item","https://railway.com/deploy/SicyT1|https://railway.com/new/template/SicyT1",0,0,0,0,""
"View Template Listmonk Self-hosted newsletter and mailing list manager Brody 1.8K Deploy",".virtuoso-grid-item","https://railway.com/deploy/listmonk|https://railway.com/new/template/listmonk",0,0,0,0,""
"View Template Telegram Bot Python A simple Python Telegram bot built using the telebot John Fu Lin 1.1K Deploy",".virtuoso-grid-item","https://railway.com/deploy/a0ln90|https://railway.com/new/template/a0ln90",0,0,0,0,""
"View Template Pterodactyl Free, open-source game server management panel. Alexandru Vlad 364 Deploy",".virtuoso-grid-item","https://railway.com/deploy/JOypuO|https://railway.com/new/template/JOypuO",0,0,0,0,""
"View Template Dify An open-source LLM app development platform Jack 1.6K Deploy",".virtuoso-grid-item","https://railway.com/deploy/dify|https://railway.com/new/template/V1xiql",0,0,0,0,""
"View Template NextJS An example NextJS app. Zero config required. Odogwu Machalla 549 Deploy",".virtuoso-grid-item","https://railway.com/deploy/yDom4a|https://railway.com/new/template/yDom4a",0,0,0,0,""
"View Template Dify v1.9.1 Open-source AI platform with BaaS & LLMOps for all users. RailGenius 286 Deploy",".virtuoso-grid-item","https://railway.com/deploy/TiT2V6|https://railway.com/new/template/TiT2V6",0,0,0,0,""
"View Template Payload CMS V3 (website builder) Preconfigured as website builder CMS. Using postgreSQL Rasmus Puls 403 Deploy",".virtuoso-grid-item","https://railway.com/deploy/L8TUlT|https://railway.com/new/template/L8TUlT",0,0,0,0,""
"View Template Plausible Analytics An easy to use, privacy-friendly, open-source Google Analytics alternative Tinybox Software 750 Deploy",".virtuoso-grid-item","https://railway.com/deploy/plausible-analytics|https://railway.com/new/template/mzYEXO",0,0,0,0,""
"View Template Typebot (Atualizado) Typebot facilita a criação de chatbots avançados. Plugr.dev (Verified) 2.4K Deploy",".virtuoso-grid-item","https://railway.com/deploy/g5MZ4j|https://railway.com/new/template/g5MZ4j",0,0,0,0,""
"View Template TwentyCRM + S3 The #1 Open-Source CRM Modern, powerful, affordable. zǝʇɹoɔ oɓıɹpoɹ 231 Deploy",".virtuoso-grid-item","https://railway.com/deploy/4_LQ-T|https://railway.com/new/template/4_LQ-T",0,0,0,0,""
"View Template Convex Deploy and Host Convex with Railway ARNO 111 Deploy",".virtuoso-grid-item","https://railway.com/deploy/convex|https://railway.com/new/template/convex",0,0,0,0,""
"View Template firecrawl firecrawl api server + worker without auth, works with dify Rama 336 Deploy",".virtuoso-grid-item","https://railway.com/deploy/AIaBEM|https://railway.com/new/template/AIaBEM",0,0,0,0,""
"View Template Postiz App Postiz is an all-in-one platform for social media management Protemplate 77 Deploy",".virtuoso-grid-item","https://railway.com/deploy/postiz-app|https://railway.com/new/template/postiz-app",0,0,0,0,""
"View Template Gophish An open-source phishing simulation toolkit for pentesters & security teams. alphasec 502 Deploy",".virtuoso-grid-item","https://railway.com/deploy/gEmUp6|https://railway.com/new/template/gEmUp6",0,0,0,0,""
"View Template Browserless v1 Web browser automation built for everyone, and loved by developers Brody 1.5K Deploy",".virtuoso-grid-item","https://railway.com/deploy/browserless|https://railway.com/new/template/browserless",0,0,0,0,""
"View Template PhpMyAdmin + MySQL Web UI to manage MySQL databases easily and visually. Mex Delgado 121 Deploy",".virtuoso-grid-item","https://railway.com/deploy/p_f5uS|https://railway.com/new/template/p_f5uS",0,0,0,0,""
"View Template Grafana Stack One-click observability with Loki, Prometheus, Tempo, and Grafana Tinybox Software 155 Deploy",".virtuoso-grid-item","https://railway.com/deploy/grafana-stack|https://railway.com/new/template/8TLSQD",0,0,0,0,""
"View Template Medusajs 2.0 + Storefront (TRIAL) Full ecommerce solution, manage products, inventory, orders, etc. Rasmus Puls 407 Deploy",".virtuoso-grid-item","https://railway.com/deploy/Fb6KUX|https://railway.com/new/template/Fb6KUX",0,0,0,0,""
"View Template NextJS Prisma An example NextJS app using Prisma opqr 3K Deploy",".virtuoso-grid-item","https://railway.com/deploy/HRZqTF|https://railway.com/new/template/HRZqTF",0,0,0,0,""
"View Template Strapi 5 A popular self-hosted ""headless"" CMS Szilard Koppel 734 Deploy",".virtuoso-grid-item","https://railway.com/deploy/e10OW1|https://railway.com/new/template/e10OW1",0,0,0,0,""
"View Template RabbitMQ Feature rich, multi-protocol messaging and streaming broker Six 650 Deploy",".virtuoso-grid-item","https://railway.com/deploy/rabbitmq|https://railway.com/new/template/_o12zG",0,0,0,0,""
"View Template Meilisearch Meilisearch is a flexible and powerful user-focused search engine. Ray Chen 675 Deploy",".virtuoso-grid-item","https://railway.com/deploy/meilisearch|https://railway.com/new/template/meilisearch",0,0,0,0,""
"View Template Python Authentication API Beta Python API handles user reg., login, authentication, and profile update. CrACK 565 Deploy",".virtuoso-grid-item","https://railway.com/deploy/dRB-2L|https://railway.com/new/template/dRB-2L",0,0,0,0,""
"View Template Teable A super fast Airtable alternative with database power tea artist 876 Deploy",".virtuoso-grid-item","https://railway.com/deploy/wada5e|https://railway.com/new/template/wada5e",0,0,0,0,""
"View Template Activepieces Automation software that's AI-first, no-code & open-source Vamos Automatizar 517 Deploy",".virtuoso-grid-item","https://railway.com/deploy/activepieces|https://railway.com/new/template/kGEO1J",0,0,0,0,""
"View Template DocuSeal Open-source digital document signing Alex Turchyn 551 Deploy",".virtuoso-grid-item","https://railway.com/deploy/IGoDnc|https://railway.com/new/template/IGoDnc",0,0,0,0,""
"View Template Sim Studio A lightweight, user-friendly platform for building AI agent workflows. Rees 65 Deploy",".virtuoso-grid-item","https://railway.com/deploy/sim-studio|https://railway.com/new/template/sim-studio",0,0,0,0,""
"View Template tailscale-vpn Host personal VPN on Railway using Tailscale Andrew Bekhiet 542 Deploy",".virtuoso-grid-item","https://railway.com/deploy/uIBpGp|https://railway.com/new/template/uIBpGp",0,0,0,0,""
"View Template PostHog Deploy the self-hosted version of PostHog. Hexatare 74 Deploy",".virtuoso-grid-item","https://railway.com/deploy/posthog|https://railway.com/new/template/posthog",0,0,0,0,""
"View Template Crawl4AI Crawl4AI is an AI-ready web crawler for LLMs, AI agents, & data pipelines. beau 186 Deploy",".virtuoso-grid-item","https://railway.com/deploy/Owzyy8|https://railway.com/new/template/Owzyy8",0,0,0,0,""
"View Template Code Server VS Code in the browser Faraz Patankar 2.6K Deploy",".virtuoso-grid-item","https://railway.com/deploy/code-server|https://railway.com/new/template/code-server",0,0,0,0,""
"View Template postiz All-in-one social media management tool chad-syntax 136 Deploy",".virtuoso-grid-item","https://railway.com/deploy/xWx2v4|https://railway.com/new/template/xWx2v4",0,0,0,0,""
"View Template pgvector-pg17 PostgreSQL 17 with powerful vector search support. OK 103 Deploy",".virtuoso-grid-item","https://railway.com/deploy/qcuy_M|https://railway.com/new/template/qcuy_M",0,0,0,0,""
"View Template Microsoft SQL Server A relational model database server produced by Microsoft Brody 549 Deploy",".virtuoso-grid-item","https://railway.com/deploy/wcAazg|https://railway.com/new/template/wcAazg",0,0,0,0,""
"View Template medusajs ecommerce Nextjs, Postgres, Redis Full ecommerce solution, manage products, inventory, orders, etc. Rasmus Puls 949 Deploy",".virtuoso-grid-item","https://railway.com/deploy/QvfPwp|https://railway.com/new/template/QvfPwp",0,0,0,0,""
"View Template Telegram Bot with Webhooks Python Telegram bot using FastAPI and Webhooks Dango 283 Deploy",".virtuoso-grid-item","https://railway.com/deploy/5kprwG|https://railway.com/new/template/5kprwG",0,0,0,0,""
"View Template bolt.diy AI-Powered Full-Stack Web Development in the Browser chin 384 Deploy",".virtuoso-grid-item","https://railway.com/deploy/C--NRV|https://railway.com/new/template/C--NRV",0,0,0,0,""
"View Template Formbricks An open source surveys & experience management solution Brody 645 Deploy",".virtuoso-grid-item","https://railway.com/deploy/formbricks|https://railway.com/new/template/PPDzCd",0,0,0,0,""
"View Template Browserless v2 Web browser automation built for everyone, and loved by developers Brody 272 Deploy",".virtuoso-grid-item","https://railway.com/deploy/0jqemX|https://railway.com/new/template/0jqemX",0,0,0,0,""
"View Template Outline Knowledge Base Beautiful, realtime collaborative, feature packed, and markdown compatible. Zacchary Puckeridge 296 Deploy",".virtuoso-grid-item","https://railway.com/deploy/LNLiaz|https://railway.com/new/template/LNLiaz",0,0,0,0,""
"View Template LiteLLM Proxy Server A self-contained template for LiteLLM Proxy Server with DB/Cache Will Bogusz 107 Deploy",".virtuoso-grid-item","https://railway.com/deploy/Lm9gxI|https://railway.com/new/template/Lm9gxI",0,0,0,0,""
"View Template Coder Secure environments for developers and their agents. 704 Deploy",".virtuoso-grid-item","https://railway.com/deploy/coder|https://railway.com/new/template/coder",0,0,0,0,""
"View Template Verified Steel Browser Open Source Browser API for AI Agents & Apps. Steel Team 238 Deploy",".virtuoso-grid-item","https://railway.com/deploy/steelbrowser|https://railway.com/new/template/steelbrowser",0,0,0,0,""
"View Template Ubuntu-Shell Ubuntu shell, everything is accessible via the web. XenaaLangliss. 161 Deploy",".virtuoso-grid-item","https://railway.com/deploy/4lvigd|https://railway.com/new/template/4lvigd",0,0,0,0,""
"View Template Appsmith Build the tools you can’t buy off the shelf Brody 478 Deploy",".virtuoso-grid-item","https://railway.com/deploy/appsmith|https://railway.com/new/template/8cHdPG",0,0,0,0,""
"View Template Verified Cal.com Deploy and Host Cal.com with Railway Cal.com 50 Deploy",".virtuoso-grid-item","https://railway.com/deploy/calcom|https://railway.com/new/template/calcom",0,0,0,0,""
"View Template Bolt.diy NEW official open source version of Bolt.new 262 Deploy",".virtuoso-grid-item","https://railway.com/deploy/abVHie|https://railway.com/new/template/abVHie",0,0,0,0,""
